Macro Name,Name,Type,Size,Mk Level,Description,Hull,Price Min,Price Avg,Price Max,Tags,Damage Hull,Damage Shield,Fire Rate,Reload Time,Projectile Speed,Projectile Lifetime,Range Max,Heat Per Shot,Heat Dissipation,Overheat Time,Rotation Speed,DPS Hull,DPS Shield
turret_arg_m_flak_01_mk1_macro,Flak Turret,turret,m,1,"Modern Flak Turret technology has not yet been fully exploited throughout the known systems, and it is jealously guarded by those who have access to it. It is a highly effective weapon at close quarters, particularly against fighters, due to its blast damage radius.\n\nThe Argon model has excellent projectile accuracy.",0,41730,64655,87581,,55.0,55.0,3.0,0.0,1500.0,0.0,3000.0,0.0,0.0,0.0,180.0,165.0,165.0
turret_arg_m_flak_02_mk1_macro,Flak Turret,turret,m,1,"Modern Flak Turret technology has not yet been fully exploited throughout the known systems, and it is jealously guarded by those who have access to it. It is a highly effective weapon at close quarters, particularly against fighters, due to its blast damage radius.\n\nThe Argon model has excellent projectile accuracy.",500,41730,64655,87581,,55.0,55.0,3.0,0.0,1500.0,0.0,3000.0,0.0,0.0,0.0,180.0,165.0,165.0
turret_spl_m_flak_01_mk1_macro,Flak Turret,turret,m,1,"Modern Flak Turret technology has not yet been fully exploited throughout the known systems, and it is jealously guarded by those who have access to it. It is a highly effective weapon at close quarters, particularly against fighters, due to its blast damage radius.\n\nThe Split have been unable to match the Argon model's accuracy, however, their variation boasts a better munitions capacity.",0,41023,65305,89587,,44.0,44.0,4.0,0.0,1350.0,0.0,2565.0,0.0,0.0,0.0,135.0,176.0,176.0
turret_spl_m_flak_02_mk1_macro,Flak Turret,turret,m,1,"Modern Flak Turret technology has not yet been fully exploited throughout the known systems, and it is jealously guarded by those who have access to it. It is a highly effective weapon at close quarters, particularly against fighters, due to its blast damage radius.\n\nThe Split have been unable to match the Argon model's accuracy, however, their variation boasts a better munitions capacity.",425,41023,65305,89587,,44.0,44.0,4.0,0.0,1350.0,0.0,2565.0,0.0,0.0,0.0,135.0,176.0,176.0
turret_xen_m_laser_01_mk1_macro,Impulse Turret,turret,m,1,"Considered to be an analogue of the commonly used Pulse Turret, the Xenon M Impulse Turret showers targets in a high volume of fire. It is notably effective against fighters.",0,23242,25824,28406,,14.0,14.0,5.0,0.0,2448.0,0.0,3241.152,0.0,0.0,0.0,160.0,70.0,70.0
turret_xen_m_laser_02_mk1_macro,Impulse Turret,turret,m,1,"Considered to be an analogue of the commonly used Pulse Turret, the Xenon M Impulse Turret showers targets in a high volume of fire. It is notably effective against fighters.",800,23242,25824,28406,,14.0,14.0,5.0,0.0,2448.0,0.0,3241.152,0.0,0.0,0.0,160.0,70.0,70.0
turret_bor_m_railgun_01_mk1_macro,Ion Pulse Turret,turret,m,1,"Ion Pulse armaments use magnetic acceleration to launch ionised shards of super-heated plasma. As with most Boron armaments, such projectiles are more effective in depleting shields than damaging hulls of unshielded targets. Nevertheless, this weapon system, developed by Eleius Astrosecurity, excels at its intended purpose of intercepting fighters. As such Ion Pulse Turrets and Railguns are widely used on Boron military ships, and are known to clear a safe passage through enemy formations.)",0,49405,59524,69643,,300.0,300.0,0.3,0.0,5500.0,0.0,4675.0,0.0,0.0,0.0,30.0,90.0,90.0
turret_bor_m_railgun_02_mk1_macro,Ion Pulse Turret,turret,m,1,"Ion Pulse armaments use magnetic acceleration to launch ionised shards of super-heated plasma. As with most Boron armaments, such projectiles are more effective in depleting shields than damaging hulls of unshielded targets. Nevertheless, this weapon system, developed by Eleius Astrosecurity, excels at its intended purpose of intercepting fighters. As such Ion Pulse Turrets and Railguns are widely used on Boron military ships, and are known to clear a safe passage through enemy formations.)",600,49405,59524,69643,,300.0,300.0,0.3,0.0,5500.0,0.0,4675.0,0.0,0.0,0.0,30.0,90.0,90.0
turret_kha_m_beam_01_mk1_macro,Kyon Turret,turret,m,1,"Utilising the same technology as the Kyon Emitter, the Kha'ak Kyon Turret is a formidable defensive weapon, often adorning the species' stations in large numbers.",500,0,0,0,,314.0,314.0,0.0,0.0,299792500.0,0.0,209854750.0,0.0,0.0,0.0,210.0,0.0,0.0
turret_bor_m_mining_01_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),0,16446,18274,20101,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,120.0,0.0,0.0
turret_bor_m_mining_02_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),600,16446,18274,20101,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,120.0,0.0,0.0
turret_arg_m_mining_01_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),0,16446,18274,20101,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,120.0,0.0,0.0
turret_arg_m_mining_02_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),500,16446,18274,20101,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,120.0,0.0,0.0
turret_par_m_mining_01_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),0,16446,18274,20101,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,60.0,0.0,0.0
turret_par_m_mining_02_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),750,16446,18274,20101,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,60.0,0.0,0.0
turret_spl_m_mining_01_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),0,10374,17203,24088,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,90.0,0.0,0.0
turret_spl_m_mining_02_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),425,10374,17203,24088,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,90.0,0.0,0.0
turret_tel_m_mining_01_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),0,16445,18273,20100,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,60.0,0.0,0.0
turret_tel_m_mining_02_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),750,16445,18273,20100,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,60.0,0.0,0.0
turret_ter_m_mining_01_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),0,39497,43886,48274,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,75.0,0.0,0.0
turret_ter_m_mining_02_mk1_macro,Mining Turret,turret,m,1,No information available(No information available),800,39497,43886,48274,,1.0,1.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,75.0,0.0,0.0
turret_xen_m_gatling_01_mk1_macro,Needler Turret,turret,m,1,"Originally used as a construction tool, the Needler Turret remains at its core what it has always been, a colossal nail gun designed for heavy duty construction projects. Over time the Xenon have adapted it from firing mundane nails and rivets, to having ammunition chambers housing armour-piercing projectiles, allowing it to deliver devastating blows to enemy ships.\n\nWhile the Needler Turret may not posses the overwhelming force of some heavier armaments, between its wide angle of fire as a turret, its fast rate of fire, and each projectile being propelled with startling velocity, it makes a stalwart choice for a variety of scenarios.",2100,16268,19600,22932,,50.0,50.0,4.0,0.0,2500.0,0.0,3250.0,0.0,0.0,0.0,60.0,200.0,200.0
turret_xen_m_gatling_02_mk1_macro,Needler Turret,turret,m,1,"Originally used as a construction tool, the Needler Turret remains at its core what it has always been, a colossal nail gun designed for heavy duty construction projects. Over time the Xenon have adapted it from firing mundane nails and rivets, to having ammunition chambers housing armour-piercing projectiles, allowing it to deliver devastating blows to enemy ships.\n\nWhile the Needler Turret may not posses the overwhelming force of some heavier armaments, between its wide angle of fire as a turret, its fast rate of fire, and each projectile being propelled with startling velocity, it makes a stalwart choice for a variety of scenarios.",800,16268,19600,22932,,50.0,50.0,4.0,0.0,2500.0,0.0,3250.0,0.0,0.0,0.0,60.0,200.0,200.0
turret_bor_m_laser_01_mk1_macro,Phase Turret,turret,m,1,"Boron Phase weaponry is an iteration of particle accelerator weapons first developed by the Paranid and Argon. The fired energy pulses, consisting of highly accelerated and polarised particles, prove effective against hull, while less so against shielded targets. This puts Phase weaponry in a unique position among the Boron arsenal, which otherwise tends towards primarily impairing shields and mobility. As a necessary last resort against undeterrable hostiles, Phase armaments are widely available as either weapons or turrets in various sizes, and form the backbone of Boron weaponry and fleet compositions.",0,21779,26240,30701,,45.0,45.0,2.5,0.0,2100.0,0.0,3150.0,0.0,0.0,0.0,100.0,112.5,112.5
turret_bor_m_laser_02_mk1_macro,Phase Turret,turret,m,1,"Boron Phase weaponry is an iteration of particle accelerator weapons first developed by the Paranid and Argon. The fired energy pulses, consisting of highly accelerated and polarised particles, prove effective against hull, while less so against shielded targets. This puts Phase weaponry in a unique position among the Boron arsenal, which otherwise tends towards primarily impairing shields and mobility. As a necessary last resort against undeterrable hostiles, Phase armaments are widely available as either weapons or turrets in various sizes, and form the backbone of Boron weaponry and fleet compositions.",600,21779,26240,30701,,45.0,45.0,2.5,0.0,2100.0,0.0,3150.0,0.0,0.0,0.0,100.0,112.5,112.5
turret_arg_m_plasma_01_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.",0,31249,34721,38193,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,60.0,0.0,0.0
turret_arg_m_plasma_02_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.",500,31249,34721,38193,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,60.0,0.0,0.0
turret_par_m_plasma_01_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.(same description as Argon M plasma turret)",0,31249,34721,38193,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,30.0,0.0,0.0
turret_par_m_plasma_02_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.(same description as Argon M plasma turret)",750,31249,34721,38193,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,30.0,0.0,0.0
turret_spl_m_plasma_01_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.(same description as Argon M plasma turret)",0,20258,32684,45201,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,45.0,0.0,0.0
turret_spl_m_plasma_02_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.(same description as Argon M plasma turret)",425,20258,32684,45201,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,45.0,0.0,0.0
turret_tel_m_plasma_01_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.(same description as Argon M plasma turret)",0,31247,34719,38191,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,30.0,0.0,0.0
turret_tel_m_plasma_02_mk1_macro,Plasma Turret,turret,m,1,"The greatest strength of the Plasma Turret is that it is an intrinsically ""cool"" technology, negating the need for the integrated cooling systems that are a feature of most armaments. This allows this otherwise relatively slow turret to be a constant threat to larger adversaries.(same description as Argon M plasma turret)",750,31247,34719,38191,,741.0,741.0,0.0,0.0,550.0,0.0,4462.700000000001,0.0,0.0,0.0,30.0,0.0,0.0
turret_xen_m_beam_02_mk1_macro,Positron Turret,turret,m,1,"One of the less effective Xenon weapons, the Xenon Positron Turret is relatively weak individually, and has a range shorter than most comparable weapons. However, the sheer numbers of turrets installed on Xenon stations in particular, can add up to a formidable defensive system.\n\nIt is hypothesised that this operational deployment by the Xenon is based on the weapon having a low resource cost compared to its likely lifetime usage.",800,23243,25825,28407,,60.0,60.0,0.0,0.0,299792500.0,0.0,299792500.0,0.0,0.0,0.0,90.0,0.0,0.0
turret_arg_m_laser_01_mk1_macro,Pulse Turret,turret,m,1,"The Pulse Turret is a versatile weapon, but is of limited use against capital ships and stations due to its relatively low damage output. It can otherwise be considered effective in engagement of a wide variety of targets.",0,21378,23753,26128,,12.0,12.0,6.0,0.0,1855.0,0.0,3420.6200000000003,0.0,0.0,0.0,210.0,72.0,72.0
turret_arg_m_laser_02_mk1_macro,Pulse Turret,turret,m,1,"The Pulse Turret is a versatile weapon, but is of limited use against capital ships and stations due to its relatively low damage output. It can otherwise be considered effective in engagement of a wide variety of targets.",500,21378,23753,26128,,12.0,12.0,6.0,0.0,1855.0,0.0,3420.6200000000003,0.0,0.0,0.0,210.0,72.0,72.0
